281  	0    15048.8             
281  	1    15113.8             
281  	2    15202.1             
281  	3    15313.2             
281  	4    15452.6             
281  	5    15637.4             
281  	6    15866.6             
281  	7    16150.5             
281  	8    16507.3             
281  	9    16931.8             
281  	10   17434               
281  	11   17991.2             
281  	12   18585.7             
281  	13   19196.8             
281  	14   19660.3             
281  	15   19980.4             
281  	16   20090.8             
281  	17   19727.5             
281  	18   19120               
281  	19   18291.6             
281  	20   17258.1             
281  	21   16375.2             
281  	22   15679.4             
281  	23   15248.4             
281  	24   15039.7             
281  	25   14965.7             
281  	26   14983.9             
281  	27   15047.9             
281  	28   15244.8             
281  	29   15740.3             
281  	30   16518.4             
281  	31   17359.2             
281  	32   17156.7             
281  	33   16548.2             
281  	34   15773.3             
281  	35   15571.8             
281  	36   15636.1             
281  	37   16348.9             
281  	38   16584.2             
281  	39   16171.5             
281  	40   15221.7             
281  	41   15457.8             
281  	42   16238               
281  	43   17451.9             
281  	44   15432.9             
281  	45   14957.5             
281  	46   16945.9             
281  	47   16172.1             
281  	48   15416.4             
281  	49   16285.3             
281  	50   15809.5             
281  	51   15506.3             
281  	52   16261.7             
281  	53   16701.7             
281  	54   16563.3             
281  	55   15507.2             
281  	56   15016.9             
281  	57   14911.2             
281  	58   15107.9             
281  	59   15264.5             
281  	60   15571.7             
281  	61   16589.1             
281  	62   16799.8             
281  	63   16395.4             
281  	64   15612.3             
281  	65   15333.1             
281  	66   15330.1             
281  	67   16044.7             
281  	68   15917.7             
281  	69   15505.3             
281  	70   15577.3             
281  	71   15540.1             
281  	72   15456.2             
281  	73   15447.2             
281  	74   15413.2             
281  	75   15459.6             
281  	76   16070.6             
281  	77   16207.2             
281  	78   15956.1             
281  	79   15904.8             
281  	80   15900.7             
281  	81   15915.1             
281  	82   15750.4             
281  	83   15662.2             
281  	84   15609.6             
281  	85   15613.6             
281  	86   15619.4             
281  	87   15626.2             
281  	88   15604.7             
281  	89   15589.2             
281  	90   15578.3             
281  	91   15560.2             
281  	92   15535               
281  	93   15506               
281  	94   15486.2             
281  	95   15472.7             
281  	96   15465.6             
281  	97   15456.4             
281  	98   15446.2             
281  	99   15434.3             
281  	100  15400.7             
281  	101  15378.5             
281  	102  15365.5             
281  	103  15839.6             
281  	104  15338               
281  	105  15320.7             
281  	106  15303.6             
281  	107  15287.6             
281  	108  15273               
281  	109  15259.2             
281  	110  15245.9             
281  	111  15232.9             
281  	112  15221.5             
281  	113  15210.9             
281  	114  15201.1             
281  	115  15192.5             
281  	116  15184.5             
281  	117  15177.2             
281  	118  15170.8             
281  	119  15165.1             
281  	120  15160.1             
281  	121  15155.6             
281  	122  15151.5             
281  	123  15147.8             
281  	124  15144.5             
281  	125  15141.4             
281  	126  15138.5             
281  	127  15135.8             
281  	128  15133.2             
281  	129  15130.9             
281  	130  15128.7             
281  	131  15126.7             
281  	132  15124.9             
281  	133  15123.4             
281  	134  15122.2             
281  	135  15121.4             
281  	136  15121.1             
281  	137  15121.2             
281  	138  15121.9             
281  	139  15123.1             
281  	140  15124.9             
281  	141  15127.2             
281  	142  15130.2             
281  	143  15133.7             
281  	144  15137.8             
281  	145  15142.4             
281  	146  15147.3             
281  	147  15152.8             
281  	148  15158.5             
281  	149  15164.6             
281  	150  15171.1             
281  	151  15177.9             
281  	152  15185.2             
281  	153  15192.8             
281  	154  15200.9             
281  	155  15209.6             
281  	156  15219               
281  	157  15228.7             
281  	158  15238.9             
281  	159  15248.7             
281  	160  15393.2             
281  	161  15265.3             
281  	162  15270.2             
281  	163  15271.8             
281  	164  15270.9             
281  	165  15266.3             
281  	166  15258.8             
281  	167  15249.8             
281  	168  15239.8             
281  	169  15229.3             
281  	170  15218.9             
281  	171  15209.1             
281  	172  15200.6             
281  	173  15193.6             
281  	174  15190.2             
281  	175  15188.7             
281  	176  15188.2             
281  	177  15187.9             
281  	178  15187.9             
281  	179  15189.5             
281  	180  15192.8             
281  	181  15193.8             
281  	182  15193.7             
281  	183  15197.6             
281  	184  15201.4             
281  	185  15205.1             
281  	186  15207.5             
281  	187  15209.6             
281  	188  15211.6             
281  	189  15212.3             
281  	190  15215.1             
281  	191  15219.6             
281  	192  15222.8             
281  	193  15226.1             
281  	194  15229.4             
281  	195  15233.4             
281  	196  15237.7             
281  	197  15242.5             
281  	198  15248.5             
281  	199  15254.8             
281  	200  15261.2             
281  	201  15268.8             
281  	202  15277               
281  	203  15286               
281  	204  15293.9             
281  	205  15303               
281  	206  15313.5             
281  	207  15323.8             
281  	208  15334.5             
281  	209  15345.8             
281  	210  15356.2             
281  	211  15367.9             
281  	212  15381.5             
281  	213  15394               
281  	214  15406.5             
281  	215  15419.1             
281  	216  15432.4             
281  	217  15445               
281  	218  15456.8             
281  	219  15471.3             
281  	220  15485.6             
281  	221  15498.8             
281  	222  15512               
281  	223  15525.5             
281  	224  15539.7             
281  	225  15553               
281  	226  15565.8             
281  	227  15577.8             
281  	228  15589.8             
281  	229  15601.5             
281  	230  15612.8             
281  	231  15625.3             
281  	232  15637.3             
281  	233  15647.9             
281  	234  15658.8             
281  	235  15669.3             
281  	236  15678.7             
281  	237  15689               
281  	238  15699.7             
281  	239  15709.5             
281  	240  15718.3             
281  	241  15727.9             
281  	242  15737.2             
281  	243  15746.6             
281  	244  15755.6             
281  	245  15765.4             
281  	246  15776               
281  	247  15787.5             
281  	248  15799.6             
281  	249  15814.8             
281  	250  15832.8             
281  	251  15857.2             
281  	252  15898.7             
281  	253  15969.8             
281  	254  16128               
281  	255  15845.4             
281  	256  15638.1             
281  	257  15684.7             
281  	258  15735.1             
281  	259  15764.9             
281  	260  15783.6             
281  	261  15797               
281  	262  15807.3             
281  	263  15814.7             
281  	264  15820.2             
281  	265  15824.9             
281  	266  15829.6             
281  	267  15834               
281  	268  15839.2             
281  	269  15849.2             
281  	270  15855.7             
281  	271  15860.9             
281  	272  15870.6             
281  	273  15876.9             
281  	274  15880.3             
281  	275  15877.9             
281  	276  15874.9             
281  	277  15871.5             
281  	278  15868.9             
281  	279  15865.4             
281  	280  15861.6             
281  	281  15859.1             
281  	282  15857.1             
281  	283  15855.5             
281  	284  15854.4             
281  	285  15852.8             
281  	286  15851               
281  	287  15849.5             
281  	288  15848.4             
281  	289  15847.3             
281  	290  15845.9             
281  	291  15844.7             
281  	292  15843.6             
281  	293  15843.2             
281  	294  15843.3             
281  	295  15842.9             
281  	296  15841.9             
281  	297  15841.8             
281  	298  15841.9             
281  	299  15841.7             
