5.0   5.5   4.3   -4.3
5.5   6.0   3.0   -3.0
6.0   6.5   2.6   -2.6
6.5   7.0   1.5   -1.5
7.0   7.5   1.3   -1.3
7.5   20.0  0.8   -0.8
