188  	0    14363.1             
188  	1    14368.7             
188  	2    14363.5             
188  	3    14359               
188  	4    14355.3             
188  	5    14352               
188  	6    14348.9             
188  	7    14346.2             
188  	8    14343.6             
188  	9    14341.4             
188  	10   14339.2             
188  	11   14337.2             
188  	12   14335.2             
188  	13   14333.6             
188  	14   14332               
188  	15   14330.6             
188  	16   14329.2             
188  	17   14327.8             
188  	18   14326.6             
188  	19   14325.5             
188  	20   14324.4             
188  	21   14323.4             
188  	22   14322.3             
188  	23   14321.3             
188  	24   14320.5             
188  	25   14319.7             
188  	26   14318.9             
188  	27   14318.3             
188  	28   14317.6             
188  	29   14316.9             
188  	30   14316.3             
188  	31   14315.7             
188  	32   14315.1             
188  	33   14314.6             
188  	34   14314.1             
188  	35   14313.6             
188  	36   14313.2             
188  	37   14312.7             
188  	38   14312.2             
188  	39   14311.9             
188  	40   14311.6             
188  	41   14311.2             
188  	42   14310.9             
188  	43   14310.5             
188  	44   14310.2             
188  	45   14309.9             
188  	46   14309.6             
188  	47   14309.3             
188  	48   14309               
188  	49   14308.8             
188  	50   14308.5             
188  	51   14308.3             
188  	52   14308.1             
188  	53   14307.8             
188  	54   14307.6             
188  	55   14307.4             
188  	56   14307.2             
188  	57   14307               
188  	58   14306.9             
188  	59   14306.7             
188  	60   14306.6             
188  	61   14306.4             
188  	62   14306.2             
188  	63   14306.1             
188  	64   14306               
188  	65   14305.8             
188  	66   14305.7             
188  	67   14305.6             
188  	68   14305.5             
188  	69   14305.4             
188  	70   14305.3             
188  	71   14305.2             
188  	72   14305               
188  	73   14305               
188  	74   14304.9             
188  	75   14304.8             
188  	76   14304.7             
188  	77   14304.6             
188  	78   14304.5             
188  	79   14304.5             
188  	80   14304.4             
188  	81   14304.3             
188  	82   14304.3             
188  	83   14304.2             
188  	84   14304.1             
188  	85   14304.1             
188  	86   14304               
188  	87   14304               
188  	88   14303.9             
188  	89   14303.9             
188  	90   14303.9             
188  	91   14303.8             
188  	92   14303.8             
188  	93   14303.8             
188  	94   14303.7             
188  	95   14303.7             
188  	96   14303.6             
188  	97   14303.6             
188  	98   14303.6             
188  	99   14303.6             
188  	100  14303.5             
188  	101  14303.5             
188  	102  14303.5             
188  	103  14303.5             
188  	104  14303.4             
188  	105  14303.5             
188  	106  14303.4             
188  	107  14303.4             
188  	108  14303.4             
188  	109  14303.3             
188  	110  14303.3             
188  	111  14303.4             
188  	112  14303.3             
188  	113  14303.3             
188  	114  14303.3             
188  	115  14303.3             
188  	116  14303.3             
188  	117  14303.3             
188  	118  14303.3             
188  	119  14303.3             
188  	120  14303.3             
188  	121  14303.3             
188  	122  14303.3             
188  	123  14303.3             
188  	124  14303.3             
188  	125  14303.4             
188  	126  14303.4             
188  	127  14303.4             
188  	128  14303.4             
188  	129  14303.4             
188  	130  14303.4             
188  	131  14303.4             
188  	132  14303.4             
188  	133  14303.4             
188  	134  14303.5             
188  	135  14303.5             
188  	136  14303.5             
188  	137  14303.5             
188  	138  14303.5             
188  	139  14303.5             
188  	140  14303.5             
188  	141  14303.6             
188  	142  14303.6             
188  	143  14303.6             
188  	144  14303.6             
188  	145  14303.7             
188  	146  14303.7             
188  	147  14303.7             
188  	148  14303.7             
188  	149  14303.8             
188  	150  14303.8             
188  	151  14303.8             
188  	152  14303.8             
188  	153  14303.8             
188  	154  14303.9             
188  	155  14303.9             
188  	156  14303.9             
188  	157  14303.9             
188  	158  14304               
188  	159  14304               
188  	160  14304.1             
188  	161  14304.1             
188  	162  14304.1             
188  	163  14304.1             
188  	164  14304.1             
188  	165  14304.2             
188  	166  14304.2             
188  	167  14304.3             
188  	168  14304.3             
188  	169  14304.4             
188  	170  14304.4             
188  	171  14304.4             
188  	172  14304.4             
188  	173  14304.4             
188  	174  14304.5             
188  	175  14304.5             
188  	176  14304.6             
188  	177  14304.6             
188  	178  14304.6             
188  	179  14304.7             
188  	180  14304.7             
188  	181  14304.8             
188  	182  14304.8             
188  	183  14304.8             
188  	184  14304.9             
188  	185  14304.9             
188  	186  14304.9             
188  	187  14304.9             
188  	188  14305               
188  	189  14305               
188  	190  14305.1             
188  	191  14305.1             
188  	192  14305.2             
188  	193  14305.2             
188  	194  14305.2             
188  	195  14305.3             
188  	196  14305.3             
188  	197  14305.4             
188  	198  14305.4             
188  	199  14305.4             
188  	200  14305.5             
188  	201  14305.5             
188  	202  14305.5             
188  	203  14305.6             
188  	204  14305.7             
188  	205  14305.7             
188  	206  14305.7             
188  	207  14305.8             
188  	208  14305.8             
188  	209  14305.8             
188  	210  14305.9             
188  	211  14305.9             
188  	212  14306               
188  	213  14306               
188  	214  14306.1             
188  	215  14306.1             
188  	216  14306.1             
188  	217  14306.2             
188  	218  14306.3             
188  	219  14306.3             
188  	220  14306.3             
188  	221  14306.4             
188  	222  14306.4             
188  	223  14306.5             
188  	224  14306.5             
188  	225  14306.6             
188  	226  14306.6             
188  	227  14306.6             
188  	228  14306.7             
188  	229  14306.7             
188  	230  14306.8             
188  	231  14306.8             
188  	232  14306.9             
188  	233  14306.9             
188  	234  14306.9             
188  	235  14307               
188  	236  14307               
188  	237  14307.1             
188  	238  14307.1             
188  	239  14307.2             
188  	240  14307.2             
188  	241  14307.3             
188  	242  14307.3             
188  	243  14307.4             
188  	244  14307.4             
188  	245  14307.4             
188  	246  14307.5             
188  	247  14307.5             
188  	248  14307.6             
188  	249  14307.6             
188  	250  14307.7             
188  	251  14307.7             
188  	252  14307.7             
188  	253  14307.8             
188  	254  14307.9             
188  	255  14307.9             
188  	256  14308               
188  	257  14308               
188  	258  14308               
188  	259  14308.1             
188  	260  14308.1             
188  	261  14308.2             
188  	262  14308.2             
188  	263  14308.3             
188  	264  14308.3             
188  	265  14308.4             
188  	266  14308.4             
188  	267  14308.5             
188  	268  14308.5             
188  	269  14308.6             
188  	270  14308.6             
188  	271  14308.6             
188  	272  14308.7             
188  	273  14308.7             
188  	274  14308.8             
188  	275  14308.8             
188  	276  14308.9             
188  	277  14308.9             
188  	278  14309               
188  	279  14309               
188  	280  14309               
188  	281  14309.1             
188  	282  14309.1             
188  	283  14309.2             
188  	284  14309.2             
188  	285  14309.3             
188  	286  14309.3             
188  	287  14309.4             
188  	288  14309.4             
188  	289  14309.5             
188  	290  14309.5             
188  	291  14309.6             
188  	292  14309.6             
188  	293  14309.6             
188  	294  14309.7             
