48   	0    14999.2             
48   	1    14999.2             
48   	2    14999.2             
48   	3    14999.2             
48   	4    14999.2             
48   	5    14999.2             
48   	6    14999.2             
48   	7    14999.2             
48   	8    14999.2             
48   	9    14999.2             
48   	10   14999.2             
48   	11   14999.2             
48   	12   14999.2             
48   	13   14999.2             
48   	14   14999.2             
48   	15   14999.2             
48   	16   14999.2             
48   	17   14999.2             
48   	18   14999.2             
48   	19   14999.2             
48   	20   14999.2             
48   	21   14999.2             
48   	22   14999.2             
48   	23   14999.2             
48   	24   14999.2             
48   	25   14999.2             
48   	26   14999.2             
48   	27   14999.2             
48   	28   14999.3             
48   	29   14999.3             
48   	30   14999.3             
48   	31   14999.2             
48   	32   14999.2             
48   	33   14999.1             
48   	34   14999.1             
48   	35   14999.1             
48   	36   14999.2             
48   	37   14999.2             
48   	38   14999.2             
48   	39   14999.2             
48   	40   14999.1             
48   	41   14999.1             
48   	42   14999.1             
48   	43   14999.2             
48   	44   14999.1             
48   	45   14999               
48   	46   14999               
48   	47   14999               
48   	48   14999               
48   	49   14999               
48   	50   14998.9             
48   	51   14998.9             
48   	52   14998.9             
48   	53   14998.8             
48   	54   14998.8             
48   	55   14998.7             
48   	56   14998.7             
48   	57   14998.7             
48   	58   14998.6             
48   	59   14998.6             
48   	60   14998.5             
48   	61   14998.5             
48   	62   14998.5             
48   	63   14998.6             
48   	64   14998.6             
48   	65   14998.6             
48   	66   14998.7             
48   	67   14998.8             
48   	68   14998.8             
48   	69   14998.9             
48   	70   14999               
48   	71   14999               
48   	72   15005.3             
48   	73   14999               
48   	74   14999               
48   	75   14998.9             
48   	76   14998.9             
48   	77   14998.8             
48   	78   14998.8             
48   	79   14998.8             
48   	80   14998.8             
48   	81   14998.8             
48   	82   14998.9             
48   	83   14998.9             
48   	84   14998.8             
48   	85   14998.8             
48   	86   14998.7             
48   	87   14998.7             
48   	88   14998.8             
48   	89   14998.8             
48   	90   14998.8             
48   	91   14998.7             
48   	92   14998.7             
48   	93   14998.8             
48   	94   14998.7             
48   	95   14998.8             
48   	96   14998.9             
48   	97   14998.9             
48   	98   14998.9             
48   	99   14998.9             
48   	100  14998.9             
48   	101  14998.9             
48   	102  14998.9             
48   	103  14998.9             
48   	104  14998.9             
48   	105  14998.9             
48   	106  14998.9             
48   	107  14998.9             
48   	108  14998.9             
48   	109  14998.9             
48   	110  14998.9             
48   	111  14998.9             
48   	112  14998.9             
48   	113  14998.9             
48   	114  14998.9             
48   	115  14998.9             
48   	116  14998.9             
48   	117  14998.9             
48   	118  14998.9             
48   	119  14998.9             
48   	120  14998.9             
48   	121  14998.9             
48   	122  14998.9             
48   	123  14998.9             
48   	124  14998.9             
48   	125  14998.9             
48   	126  14998.9             
48   	127  14998.9             
48   	128  14998.9             
48   	129  14998.9             
48   	130  14998.8             
48   	131  14998.8             
48   	132  14998.8             
48   	133  14998.8             
48   	134  14998.8             
48   	135  14998.8             
48   	136  14998.8             
48   	137  14998.8             
48   	138  14998.8             
48   	139  14998.8             
48   	140  14998.8             
48   	141  14998.8             
48   	142  14998.8             
48   	143  14998.8             
48   	144  14998.8             
48   	145  14998.8             
48   	146  14998.8             
48   	147  14998.7             
48   	148  14998.7             
48   	149  14998.7             
48   	150  14998.7             
48   	151  14998.8             
48   	152  14998.9             
48   	153  14999.1             
48   	154  14999.1             
48   	155  14999               
48   	156  14998.8             
48   	157  14999.1             
48   	158  14999.4             
48   	159  14999.6             
48   	160  14999.9             
48   	161  15000.2             
48   	162  14999.8             
48   	163  14999.7             
48   	164  14999.8             
48   	165  14999.9             
48   	166  15000.1             
48   	167  15000.2             
48   	168  14999.7             
48   	169  14999.5             
48   	170  14999.4             
48   	171  14999               
48   	172  14998.3             
48   	173  14997.5             
48   	174  14996.5             
48   	175  14995.5             
48   	176  14994.4             
48   	177  14993.5             
48   	178  14992.3             
48   	179  14990.9             
48   	180  14990.1             
48   	181  14989.3             
48   	182  14988.5             
48   	183  14988.3             
48   	184  14988.3             
48   	185  14988.4             
48   	186  14989               
48   	187  14989.6             
48   	188  14990.2             
48   	189  14990.2             
48   	190  14990.1             
48   	191  14989.9             
48   	192  14990.1             
48   	193  14990.4             
48   	194  14990.8             
48   	195  14990.7             
48   	196  14990.2             
48   	197  14989.4             
48   	198  14988.3             
48   	199  14986.6             
48   	200  14984.4             
48   	201  14981.9             
48   	202  14979.3             
48   	203  14976.3             
48   	204  14973.1             
48   	205  14969.6             
48   	206  14966               
48   	207  14963               
48   	208  14960.1             
48   	209  14957.5             
48   	210  14955.2             
48   	211  14953.1             
48   	212  14951.2             
48   	213  14949               
48   	214  14946.7             
48   	215  14944.1             
48   	216  14940.4             
48   	217  14936               
48   	218  14931.1             
48   	219  14925.3             
48   	220  14919.6             
48   	221  14914.3             
48   	222  14909.3             
48   	223  14904.9             
48   	224  14901               
48   	225  14896.8             
48   	226  14892.5             
48   	227  14887.8             
48   	228  14880.7             
48   	229  14873.5             
48   	230  14884.6             
48   	231  14857.7             
48   	232  14850.3             
48   	233  14843.7             
48   	234  14837.9             
48   	235  14833.2             
48   	236  14829.7             
48   	237  14827.2             
48   	238  14826.1             
48   	239  14826.7             
48   	240  14830.3             
48   	241  14838.3             
48   	242  14851.5             
48   	243  14869.8             
48   	244  14894.8             
48   	245  14926.8             
48   	246  14966.2             
48   	247  15014.6             
48   	248  15070.6             
48   	249  15134.1             
48   	250  15206.5             
48   	251  15282.4             
48   	252  15360.3             
48   	253  15441.8             
48   	254  15518.3             
48   	255  15587.7             
48   	256  15652.9             
48   	257  15705               
48   	258  15739.4             
48   	259  15759.6             
48   	260  15747.9             
48   	261  15695.1             
48   	262  15631               
48   	263  15554.3             
48   	264  15490.9             
48   	265  15469.9             
48   	266  15448.3             
48   	267  15410.2             
48   	268  15381               
48   	269  15303.7             
48   	270  15211.5             
48   	271  15141.8             
48   	272  15066.1             
48   	273  15021.2             
48   	274  15001.4             
48   	275  14994.3             
48   	276  14995               
48   	277  14996.7             
48   	278  14997.3             
48   	279  14997.7             
48   	280  14997.9             
48   	281  14998               
48   	282  14998.1             
48   	283  14998.2             
48   	284  14998.3             
48   	285  14998.3             
48   	286  14998.4             
48   	287  14998.5             
48   	288  14998.5             
48   	289  14998.6             
48   	290  14998.7             
