296  	0    15000.4             
296  	1    15000.6             
296  	2    15000.9             
296  	3    15001.1             
296  	4    15001.5             
296  	5    15001.8             
296  	6    15002.2             
296  	7    15002.6             
296  	8    15002.9             
296  	9    15003.1             
296  	10   15003.3             
296  	11   15003.2             
296  	12   15002.8             
296  	13   15002.2             
296  	14   15001.2             
296  	15   15000               
296  	16   14998.9             
296  	17   14997.9             
296  	18   14997.6             
296  	19   14997.9             
296  	20   14998.5             
296  	21   14998.9             
296  	22   14998.8             
296  	23   14997.6             
296  	24   14996.5             
296  	25   14996.5             
296  	26   14999.6             
296  	27   15006.1             
296  	28   15015.9             
296  	29   15020.6             
296  	30   15017.9             
296  	31   15004.7             
296  	32   14994.3             
296  	33   14999.2             
296  	34   15004.3             
296  	35   14993.6             
296  	36   14995.3             
296  	37   15018.8             
296  	38   15013.4             
296  	39   14994.2             
296  	40   14993.6             
296  	41   14985.4             
296  	42   14986.1             
296  	43   15009.3             
296  	44   14980.1             
296  	45   14975.7             
296  	46   14976.1             
296  	47   14973.8             
296  	48   14969.1             
296  	49   14963.2             
296  	50   14957.3             
296  	51   14955.8             
296  	52   14946.9             
296  	53   14937.1             
296  	54   14929.8             
296  	55   14929.8             
296  	56   14922.9             
296  	57   14913.7             
296  	58   14903.2             
296  	59   14895.5             
296  	60   14890.7             
296  	61   14886.6             
296  	62   14888.9             
296  	63   14894.7             
296  	64   14901.3             
296  	65   14914               
296  	66   14929.7             
296  	67   14943.7             
296  	68   14955.6             
296  	69   14965.8             
296  	70   14971.2             
296  	71   14975.3             
296  	72   14979.7             
296  	73   14976.7             
296  	74   14970.3             
296  	75   14963.2             
296  	76   14956.9             
296  	77   14944.2             
296  	78   14932.2             
296  	79   14932.6             
296  	80   14936.9             
296  	81   14944.6             
296  	82   14951.9             
296  	83   14953.1             
296  	84   14952               
296  	85   14945.8             
296  	86   14942.3             
296  	87   14941.2             
296  	88   14942.1             
296  	89   14944.6             
296  	90   14947.9             
296  	91   14940.4             
296  	92   14940.6             
296  	93   14946.7             
296  	94   14942.3             
296  	95   14941.6             
296  	96   14944               
296  	97   14941.7             
296  	98   14941.3             
296  	99   14942.2             
296  	100  14941.9             
296  	101  14941.7             
296  	102  14941.1             
296  	103  14942.2             
296  	104  14942.7             
296  	105  14942.4             
296  	106  14942               
296  	107  14941.8             
296  	108  14941.9             
296  	109  14942.1             
296  	110  14942.3             
296  	111  14942.6             
296  	112  14942.6             
296  	113  14942.7             
296  	114  14942.9             
296  	115  14942.7             
296  	116  14942.6             
296  	117  14942.7             
296  	118  14943               
296  	119  14943.3             
296  	120  14943.8             
296  	121  14943.8             
296  	122  14943.7             
296  	123  14943.5             
296  	124  14944.1             
296  	125  14944.5             
296  	126  14944.6             
296  	127  14945.3             
296  	128  14945.8             
296  	129  14945.9             
296  	130  14946.5             
296  	131  14947.2             
296  	132  14947.9             
296  	133  14948.6             
296  	134  14949.4             
296  	135  14950.2             
296  	136  14951.2             
296  	137  14952.2             
296  	138  14953.7             
296  	139  14955.1             
296  	140  14956.7             
296  	141  14958.6             
296  	142  14960.5             
296  	143  14962.5             
296  	144  14964.9             
296  	145  14967.2             
296  	146  14969.7             
296  	147  14972.2             
296  	148  14974.7             
296  	149  14977.3             
296  	150  14979.9             
296  	151  14982.6             
296  	152  14985.4             
296  	153  14988.2             
296  	154  14991.1             
296  	155  14994               
296  	156  14996.9             
296  	157  14999.8             
296  	158  15002.7             
296  	159  15005.5             
296  	160  15008.2             
296  	161  15010.9             
296  	162  15013.6             
296  	163  15016.1             
296  	164  15018.7             
296  	165  15021.1             
296  	166  15023.3             
296  	167  15025.4             
296  	168  15027.1             
296  	169  15028.3             
296  	170  15029               
296  	171  15029               
296  	172  15028.4             
296  	173  15027.7             
296  	174  15026.8             
296  	175  15025.9             
296  	176  15025               
296  	177  15024.1             
296  	178  15023.7             
296  	179  15023.8             
296  	180  15024.5             
296  	181  15024.6             
296  	182  15024               
296  	183  15021.7             
296  	184  15018.7             
296  	185  15015.4             
296  	186  15013               
296  	187  15012.1             
296  	188  15012.2             
296  	189  15010.9             
296  	190  15007.1             
296  	191  15001.7             
296  	192  14998.6             
