0.0870964  1e-06  746.287
0.0870964  1.04713e-06  746.259
0.0870964  1.09648e-06  746.227
0.0870964  1.14815e-06  746.193
0.0870964  1.20226e-06  746.156
0.0870964  1.25893e-06  746.115
0.0870964  1.31826e-06  746.071
0.0870964  1.38038e-06  746.023
0.0870964  1.44544e-06  745.97
0.0870964  1.51356e-06  745.912
0.0870964  1.58489e-06  745.85
0.0870964  1.65959e-06  745.782
0.0870964  1.7378e-06  745.708
0.0870964  1.8197e-06  745.628
0.0870964  1.90546e-06  745.54
0.0870964  1.99526e-06  745.446
0.0870964  2.0893e-06  745.343
0.0870964  2.18776e-06  745.232
0.0870964  2.29087e-06  745.112
0.0870964  2.39883e-06  744.982
0.0870964  2.51189e-06  744.842
0.0870964  2.63027e-06  744.692
0.0870964  2.75423e-06  744.529
0.0870964  2.88403e-06  744.355
0.0870964  3.01995e-06  744.168
0.0870964  3.16228e-06  743.967
0.0870964  3.31131e-06  743.753
0.0870964  3.46737e-06  743.525
0.0870964  3.63078e-06  743.281
0.0870964  3.80189e-06  743.023
0.0870964  3.98107e-06  742.75
0.0870964  4.16869e-06  742.461
0.0870964  4.36516e-06  742.157
0.0870964  4.57088e-06  741.837
0.0870964  4.7863e-06  741.502
0.0870964  5.01187e-06  741.152
0.0870964  5.24807e-06  740.787
0.0870964  5.49541e-06  740.408
0.0870964  5.7544e-06  740.014
0.0870964  6.0256e-06  739.608
0.0870964  6.30957e-06  739.187
0.0870964  6.60693e-06  738.754
0.0870964  6.91831e-06  738.307
0.0870964  7.24436e-06  737.845
0.0870964  7.58578e-06  737.368
0.0870964  7.94328e-06  736.872
0.0870964  8.31764e-06  736.357
0.0870964  8.70964e-06  735.819
0.0870964  9.12011e-06  735.253
0.0870964  9.54993e-06  734.655
0.0870964  1e-05  734.02
0.0870964  1.04713e-05  733.344
0.0870964  1.09648e-05  732.623
0.0870964  1.14815e-05  731.854
0.0870964  1.20226e-05  731.036
0.0870964  1.25893e-05  730.172
0.0870964  1.31826e-05  729.268
0.0870964  1.38038e-05  728.331
0.0870964  1.44544e-05  727.375
0.0870964  1.51356e-05  726.415
0.0870964  1.58489e-05  725.472
0.0870964  1.65959e-05  724.563
0.0870964  1.7378e-05  723.711
0.0870964  1.8197e-05  722.934
0.0870964  1.90546e-05  722.25
0.0870964  1.99526e-05  721.672
0.0870964  2.0893e-05  721.208
0.0870964  2.18776e-05  720.856
0.0870964  2.29087e-05  720.605
0.0870964  2.39883e-05  720.431
0.0870964  2.51189e-05  720.305
0.0870964  2.63027e-05  720.2
0.0870964  2.75423e-05  720.107
0.0870964  2.88403e-05  720.081
0.0870964  3.01995e-05  720.209
0.0870964  3.16228e-05  720.592
0.0870964  3.31131e-05  721.302
0.0870964  3.46737e-05  722.329
0.0870964  3.63078e-05  723.601
0.0870964  3.80189e-05  725.051
0.0870964  3.98107e-05  726.693
0.0870964  4.16869e-05  728.595
0.0870964  4.36516e-05  730.742
0.0870964  4.57088e-05  732.933
0.0870964  4.7863e-05  734.832
0.0870964  5.01187e-05  736.141
0.0870964  5.24807e-05  736.754
0.0870964  5.49541e-05  736.723
0.0870964  5.7544e-05  736.159
0.0870964  6.0256e-05  735.066
0.0870964  6.30957e-05  733.309
0.0870964  6.60693e-05  730.884
0.0870964  6.91831e-05  728.187
0.0870964  7.24436e-05  725.756
0.0870964  7.58578e-05  723.851
0.0870964  7.94328e-05  722.601
0.0870964  8.31764e-05  722.076
0.0870964  8.70964e-05  722.34
0.0870964  9.12011e-05  723.37
0.0870964  9.54993e-05  725.302
0.0870964  0.0001  727.791
0.0870964  0.000104713  729.951
0.0870964  0.000109648  731.262
0.0870964  0.000114815  731.834
0.0870964  0.000120226  731.905
0.0870964  0.000125893  731.398
0.0870964  0.000131826  730.343
0.0870964  0.000138038  728.783
0.0870964  0.000144544  727.091
0.0870964  0.000151356  725.808
0.0870964  0.000158489  724.941
0.0870964  0.000165959  724.685
0.0870964  0.00017378  725.264
0.0870964  0.00018197  726.428
0.0870964  0.000190546  727.549
0.0870964  0.000199526  728.479
0.0870964  0.00020893  728.806
0.0870964  0.000218776  728.316
0.0870964  0.000229087  727.957
0.0870964  0.000239883  728.418
0.0870964  0.000251189  728.698
0.0870964  0.000263027  727.635
0.0870964  0.000275423  726.627
0.0870964  0.000288403  726.492
0.0870964  0.000301995  726.689
0.0870964  0.000316228  727.368
0.0870964  0.000331131  728.118
0.0870964  0.000346737  727.535
0.0870964  0.000363078  726.72
0.0870964  0.000380189  727.182
0.0870964  0.000398107  728.663
0.0870964  0.000416869  727.928
0.0870964  0.000436516  727.335
0.0870964  0.000457088  727.214
0.0870964  0.00047863  726.866
0.0870964  0.000501187  727.067
0.0870964  0.000524807  727.826
0.0870964  0.000549541  728.371
0.0870964  0.00057544  726.723
0.0870964  0.00060256  727.467
0.0870964  0.000630957  727.546
0.0870964  0.000660693  727.516
0.0870964  0.000691831  727.327
0.0870964  0.000724436  727.673
0.0870964  0.000758578  727.279
0.0870964  0.000794328  727.031
0.0870964  0.000831764  727.684
0.0870964  0.000870964  727.616
0.0870964  0.000912011  727.64
0.0870964  0.000954993  726.961
0.0870964  0.001  727.792
0.0870964  0.00104713  727.335
0.0870964  0.00109648  727.298
0.0870964  0.00114815  727.153
0.0870964  0.00120226  727.703
0.0870964  0.00125893  727.274
0.0870964  0.00131826  727.12
0.0870964  0.00138038  727.443
0.0870964  0.00144544  728.345
0.0870964  0.00151356  726.3
0.0870964  0.00158489  728.26
0.0870964  0.00165959  727.467
0.0870964  0.0017378  726.837
0.0870964  0.0018197  727.233
0.0870964  0.00190546  726.671
0.0870964  0.00199526  730.439
0.0870964  0.0020893  726.206
0.0870964  0.00218776  726.366
0.0870964  0.00229087  726.476
0.0870964  0.00239883  726.978
0.0870964  0.00251189  729.069
0.0870964  0.00263027  727.259
0.0870964  0.00275423  725.866
0.0870964  0.00288403  725.013
0.0870964  0.00301995  725.849
0.0870964  0.00316228  727.265
0.0870964  0.00331131  726.348
0.0870964  0.00346737  727.77
0.0870964  0.00363078  728.926
0.0870964  0.00380189  725.166
0.0870964  0.00398107  728.354
0.0870964  0.00416869  728.006
0.0870964  0.00436516  727.661
0.0870964  0.00457088  727.406
0.0870964  0.0047863  727.137
0.0870964  0.00501187  728.22
0.0870964  0.00524807  726.182
0.0870964  0.00549541  728.259
0.0870964  0.0057544  726.592
0.0870964  0.0060256  726.411
0.0870964  0.00630957  728.527
0.0870964  0.00660693  728.161
0.0870964  0.00691831  728.219
0.0870964  0.00724436  725.28
0.0870964  0.00758578  727.14
0.0870964  0.00794328  727.387
0.0870964  0.00831764  727.8
0.0870964  0.00870964  726.793
0.0870964  0.00912011  729.068
0.0870964  0.00954993  727.689
0.0870964  0.01  727.75
0.0912011  1e-06  746.265
0.0912011  1.04713e-06  746.235
0.0912011  1.09648e-06  746.203
0.0912011  1.14815e-06  746.168
0.0912011  1.20226e-06  746.129
0.0912011  1.25893e-06  746.087
0.0912011  1.31826e-06  746.04
0.0912011  1.38038e-06  745.99
0.0912011  1.44544e-06  745.935
0.0912011  1.51356e-06  745.876
0.0912011  1.58489e-06  745.811
0.0912011  1.65959e-06  745.74
0.0912011  1.7378e-06  745.663
0.0912011  1.8197e-06  745.58
0.0912011  1.90546e-06  745.489
0.0912011  1.99526e-06  745.391
0.0912011  2.0893e-06  745.285
0.0912011  2.18776e-06  745.169
0.0912011  2.29087e-06  745.044
0.0912011  2.39883e-06  744.91
0.0912011  2.51189e-06  744.764
0.0912011  2.63027e-06  744.607
0.0912011  2.75423e-06  744.439
0.0912011  2.88403e-06  744.258
0.0912011  3.01995e-06  744.063
0.0912011  3.16228e-06  743.855
0.0912011  3.31131e-06  743.633
0.0912011  3.46737e-06  743.396
0.0912011  3.63078e-06  743.143
0.0912011  3.80189e-06  742.876
0.0912011  3.98107e-06  742.592
0.0912011  4.16869e-06  742.292
0.0912011  4.36516e-06  741.976
0.0912011  4.57088e-06  741.645
0.0912011  4.7863e-06  741.297
0.0912011  5.01187e-06  740.934
0.0912011  5.24807e-06  740.556
0.0912011  5.49541e-06  740.163
0.0912011  5.7544e-06  739.756
0.0912011  6.0256e-06  739.335
0.0912011  6.30957e-06  738.9
0.0912011  6.60693e-06  738.451
0.0912011  6.91831e-06  737.989
0.0912011  7.24436e-06  737.511
0.0912011  7.58578e-06  737.018
0.0912011  7.94328e-06  736.506
0.0912011  8.31764e-06  735.975
0.0912011  8.70964e-06  735.419
0.0912011  9.12011e-06  734.835
0.0912011  9.54993e-06  734.219
0.0912011  1e-05  733.565
0.0912011  1.04713e-05  732.869
0.0912011  1.09648e-05  732.127
0.0912011  1.14815e-05  731.336
0.0912011  1.20226e-05  730.496
0.0912011  1.25893e-05  729.609
0.0912011  1.31826e-05  728.681
0.0912011  1.38038e-05  727.721
0.0912011  1.44544e-05  726.742
0.0912011  1.51356e-05  725.762
0.0912011  1.58489e-05  724.799
0.0912011  1.65959e-05  723.875
0.0912011  1.7378e-05  723.011
0.0912011  1.8197e-05  722.226
0.0912011  1.90546e-05  721.539
0.0912011  1.99526e-05  720.963
0.0912011  2.0893e-05  720.506
0.0912011  2.18776e-05  720.165
0.0912011  2.29087e-05  719.929
0.0912011  2.39883e-05  719.774
0.0912011  2.51189e-05  719.668
0.0912011  2.63027e-05  719.572
0.0912011  2.75423e-05  719.497
0.0912011  2.88403e-05  719.49
0.0912011  3.01995e-05  719.637
0.0912011  3.16228e-05  720.047
0.0912011  3.31131e-05  720.792
0.0912011  3.46737e-05  721.864
0.0912011  3.63078e-05  723.185
0.0912011  3.80189e-05  724.687
0.0912011  3.98107e-05  726.382
0.0912011  4.16869e-05  728.342
0.0912011  4.36516e-05  730.551
0.0912011  4.57088e-05  732.802
0.0912011  4.7863e-05  734.743
0.0912011  5.01187e-05  736.066
0.0912011  5.24807e-05  736.66
0.0912011  5.49541e-05  736.586
0.0912011  5.7544e-05  735.959
0.0912011  6.0256e-05  734.79
0.0912011  6.30957e-05  732.939
0.0912011  6.60693e-05  730.403
0.0912011  6.91831e-05  727.593
0.0912011  7.24436e-05  725.067
0.0912011  7.58578e-05  723.096
0.0912011  7.94328e-05  721.81
0.0912011  8.31764e-05  721.291
0.0912011  8.70964e-05  721.581
0.0912011  9.12011e-05  722.664
0.0912011  9.54993e-05  724.685
0.0912011  0.0001  727.286
0.0912011  0.000104713  729.543
0.0912011  0.000109648  730.912
0.0912011  0.000114815  731.508
0.0912011  0.000120226  731.58
0.0912011  0.000125893  731.035
0.0912011  0.000131826  729.928
0.0912011  0.000138038  728.295
0.0912011  0.000144544  726.523
0.0912011  0.000151356  725.18
0.0912011  0.000158489  724.277
0.0912011  0.000165959  724.008
0.0912011  0.00017378  724.61
0.0912011  0.00018197  725.826
0.0912011  0.000190546  727.006
0.0912011  0.000199526  727.979
0.0912011  0.00020893  728.325
0.0912011  0.000218776  727.815
0.0912011  0.000229087  727.428
0.0912011  0.000239883  727.91
0.0912011  0.000251189  728.206
0.0912011  0.000263027  727.095
0.0912011  0.000275423  726.038
0.0912011  0.000288403  725.895
0.0912011  0.000301995  726.1
0.0912011  0.000316228  726.806
0.0912011  0.000331131  727.59
0.0912011  0.000346737  727.001
0.0912011  0.000363078  726.145
0.0912011  0.000380189  726.614
0.0912011  0.000398107  728.163
0.0912011  0.000416869  727.399
0.0912011  0.000436516  726.775
0.0912011  0.000457088  726.654
0.0912011  0.00047863  726.29
0.0912011  0.000501187  726.496
0.0912011  0.000524807  727.289
0.0912011  0.000549541  727.862
0.0912011  0.00057544  726.139
0.0912011  0.00060256  726.914
0.0912011  0.000630957  727
0.0912011  0.000660693  726.968
0.0912011  0.000691831  726.768
0.0912011  0.000724436  727.131
0.0912011  0.000758578  726.719
0.0912011  0.000794328  726.461
0.0912011  0.000831764  727.144
0.0912011  0.000870964  727.066
0.0912011  0.000912011  727.095
0.0912011  0.000954993  726.399
0.0912011  0.001  727.255
0.0912011  0.00104713  726.776
0.0912011  0.00109648  726.74
0.0912011  0.00114815  726.592
0.0912011  0.00120226  727.163
0.0912011  0.00125893  726.711
0.0912011  0.00131826  726.551
0.0912011  0.00138038  726.894
0.0912011  0.00144544  727.822
0.0912011  0.00151356  725.707
0.0912011  0.00158489  727.733
0.0912011  0.00165959  726.916
0.0912011  0.0017378  726.257
0.0912011  0.0018197  726.68
0.0912011  0.00190546  726.091
0.0912011  0.00199526  729.994
0.0912011  0.0020893  725.609
0.0912011  0.00218776  725.785
0.0912011  0.00229087  725.895
0.0912011  0.00239883  726.416
0.0912011  0.00251189  728.58
0.0912011  0.00263027  726.708
0.0912011  0.00275423  725.29
0.0912011  0.00288403  724.419
0.0912011  0.00301995  725.278
0.0912011  0.00316228  726.719
0.0912011  0.00331131  725.758
0.0912011  0.00346737  727.234
0.0912011  0.00363078  728.425
0.0912011  0.00380189  724.543
0.0912011  0.00398107  727.824
0.0912011  0.00416869  727.487
0.0912011  0.00436516  727.115
0.0912011  0.00457088  726.841
0.0912011  0.0047863  726.599
0.0912011  0.00501187  727.706
0.0912011  0.00524807  725.588
0.0912011  0.00549541  727.725
0.0912011  0.0057544  726.027
0.0912011  0.0060256  725.813
0.0912011  0.00630957  728.004
0.0912011  0.00660693  727.658
0.0912011  0.00691831  727.692
0.0912011  0.00724436  724.676
0.0912011  0.00758578  726.588
0.0912011  0.00794328  726.834
0.0912011  0.00831764  727.274
0.0912011  0.00870964  726.226
0.0912011  0.00912011  728.582
0.0912011  0.00954993  727.173
0.0912011  0.01  727.211
0.0954993  1e-06  746.243
0.0954993  1.04713e-06  746.212
0.0954993  1.09648e-06  746.178
0.0954993  1.14815e-06  746.141
0.0954993  1.20226e-06  746.101
0.0954993  1.25893e-06  746.057
0.0954993  1.31826e-06  746.009
0.0954993  1.38038e-06  745.957
0.0954993  1.44544e-06  745.9
0.0954993  1.51356e-06  745.838
0.0954993  1.58489e-06  745.771
0.0954993  1.65959e-06  745.697
0.0954993  1.7378e-06  745.617
0.0954993  1.8197e-06  745.531
0.0954993  1.90546e-06  745.437
0.0954993  1.99526e-06  745.335
0.0954993  2.0893e-06  745.224
0.0954993  2.18776e-06  745.104
0.0954993  2.29087e-06  744.975
0.0954993  2.39883e-06  744.835
0.0954993  2.51189e-06  744.684
0.0954993  2.63027e-06  744.521
0.0954993  2.75423e-06  744.346
0.0954993  2.88403e-06  744.158
0.0954993  3.01995e-06  743.956
0.0954993  3.16228e-06  743.74
0.0954993  3.31131e-06  743.509
0.0954993  3.46737e-06  743.263
0.0954993  3.63078e-06  743.001
0.0954993  3.80189e-06  742.723
0.0954993  3.98107e-06  742.429
0.0954993  4.16869e-06  742.118
0.0954993  4.36516e-06  741.791
0.0954993  4.57088e-06  741.447
0.0954993  4.7863e-06  741.087
0.0954993  5.01187e-06  740.711
0.0954993  5.24807e-06  740.319
0.0954993  5.49541e-06  739.912
0.0954993  5.7544e-06  739.49
0.0954993  6.0256e-06  739.054
0.0954993  6.30957e-06  738.604
0.0954993  6.60693e-06  738.14
0.0954993  6.91831e-06  737.662
0.0954993  7.24436e-06  737.169
0.0954993  7.58578e-06  736.659
0.0954993  7.94328e-06  736.131
0.0954993  8.31764e-06  735.583
0.0954993  8.70964e-06  735.01
0.0954993  9.12011e-06  734.408
0.0954993  9.54993e-06  733.774
0.0954993  1e-05  733.101
0.0954993  1.04713e-05  732.385
0.0954993  1.09648e-05  731.622
0.0954993  1.14815e-05  730.809
0.0954993  1.20226e-05  729.946
0.0954993  1.25893e-05  729.036
0.0954993  1.31826e-05  728.084
0.0954993  1.38038e-05  727.101
0.0954993  1.44544e-05  726.101
0.0954993  1.51356e-05  725.101
0.0954993  1.58489e-05  724.12
0.0954993  1.65959e-05  723.182
0.0954993  1.7378e-05  722.306
0.0954993  1.8197e-05  721.516
0.0954993  1.90546e-05  720.827
0.0954993  1.99526e-05  720.254
0.0954993  2.0893e-05  719.806
0.0954993  2.18776e-05  719.48
0.0954993  2.29087e-05  719.262
0.0954993  2.39883e-05  719.127
0.0954993  2.51189e-05  719.04
0.0954993  2.63027e-05  718.961
0.0954993  2.75423e-05  718.906
0.0954993  2.88403e-05  718.917
0.0954993  3.01995e-05  719.086
0.0954993  3.16228e-05  719.523
0.0954993  3.31131e-05  720.306
0.0954993  3.46737e-05  721.425
0.0954993  3.63078e-05  722.797
0.0954993  3.80189e-05  724.352
0.0954993  3.98107e-05  726.102
0.0954993  4.16869e-05  728.121
0.0954993  4.36516e-05  730.394
0.0954993  4.57088e-05  732.705
0.0954993  4.7863e-05  734.685
0.0954993  5.01187e-05  736.019
0.0954993  5.24807e-05  736.592
0.0954993  5.49541e-05  736.46
0.0954993  5.7544e-05  735.773
0.0954993  6.0256e-05  734.523
0.0954993  6.30957e-05  732.574
0.0954993  6.60693e-05  729.92
0.0954993  6.91831e-05  726.993
0.0954993  7.24436e-05  724.37
0.0954993  7.58578e-05  722.331
0.0954993  7.94328e-05  721.009
0.0954993  8.31764e-05  720.498
0.0954993  8.70964e-05  720.815
0.0954993  9.12011e-05  721.955
0.0954993  9.54993e-05  724.068
0.0954993  0.0001  726.785
0.0954993  0.000104713  729.143
0.0954993  0.000109648  730.573
0.0954993  0.000114815  731.195
0.0954993  0.000120226  731.264
0.0954993  0.000125893  730.682
0.0954993  0.000131826  729.522
0.0954993  0.000138038  727.812
0.0954993  0.000144544  725.955
0.0954993  0.000151356  724.551
0.0954993  0.000158489  723.608
0.0954993  0.000165959  723.326
0.0954993  0.00017378  723.951
0.0954993  0.00018197  725.22
0.0954993  0.000190546  726.463
0.0954993  0.000199526  727.481
0.0954993  0.00020893  727.848
0.0954993  0.000218776  727.308
0.0954993  0.000229087  726.9
0.0954993  0.000239883  727.405
0.0954993  0.000251189  727.717
0.0954993  0.000263027  726.556
0.0954993  0.000275423  725.449
0.0954993  0.000288403  725.296
0.0954993  0.000301995  725.51
0.0954993  0.000316228  726.243
0.0954993  0.000331131  727.064
0.0954993  0.000346737  726.466
0.0954993  0.000363078  725.569
0.0954993  0.000380189  726.047
0.0954993  0.000398107  727.666
0.0954993  0.000416869  726.872
0.0954993  0.000436516  726.216
0.0954993  0.000457088  726.095
0.0954993  0.00047863  725.713
0.0954993  0.000501187  725.924
0.0954993  0.000524807  726.753
0.0954993  0.000549541  727.356
0.0954993  0.00057544  725.554
0.0954993  0.00060256  726.361
0.0954993  0.000630957  726.454
0.0954993  0.000660693  726.421
0.0954993  0.000691831  726.211
0.0954993  0.000724436  726.59
0.0954993  0.000758578  726.16
0.0954993  0.000794328  725.891
0.0954993  0.000831764  726.605
0.0954993  0.000870964  726.516
0.0954993  0.000912011  726.55
0.0954993  0.000954993  725.827
0.0954993  0.001  726.72
0.0954993  0.00104713  726.218
0.0954993  0.00109648  726.182
0.0954993  0.00114815  726.032
0.0954993  0.00120226  726.624
0.0954993  0.00125893  726.149
0.0954993  0.00131826  725.983
0.0954993  0.00138038  726.347
0.0954993  0.00144544  727.3
0.0954993  0.00151356  725.113
0.0954993  0.00158489  727.207
0.0954993  0.00165959  726.365
0.0954993  0.0017378  725.677
0.0954993  0.0018197  726.128
0.0954993  0.00190546  725.511
0.0954993  0.00199526  729.553
0.0954993  0.0020893  725.011
0.0954993  0.00218776  725.205
0.0954993  0.00229087  725.315
0.0954993  0.00239883  725.856
0.0954993  0.00251189  728.094
0.0954993  0.00263027  726.158
0.0954993  0.00275423  724.719
0.0954993  0.00288403  723.829
0.0954993  0.00301995  724.711
0.0954993  0.00316228  726.175
0.0954993  0.00331131  725.167
0.0954993  0.00346737  726.699
0.0954993  0.00363078  727.926
0.0954993  0.00380189  723.92
0.0954993  0.00398107  727.295
0.0954993  0.00416869  726.971
0.0954993  0.00436516  726.57
0.0954993  0.00457088  726.275
0.0954993  0.0047863  726.065
0.0954993  0.00501187  727.194
0.0954993  0.00524807  724.993
0.0954993  0.00549541  727.192
0.0954993  0.0057544  725.464
0.0954993  0.0060256  725.213
0.0954993  0.00630957  727.482
0.0954993  0.00660693  727.152
0.0954993  0.00691831  727.165
0.0954993  0.00724436  724.073
0.0954993  0.00758578  726.039
0.0954993  0.00794328  726.281
0.0954993  0.00831764  726.752
0.0954993  0.00870964  725.66
0.0954993  0.00912011  728.1
0.0954993  0.00954993  726.662
0.0954993  0.01  726.673
0.1  1e-06  746.219
0.1  1.04713e-06  746.187
0.1  1.09648e-06  746.152
0.1  1.14815e-06  746.114
0.1  1.20226e-06  746.072
0.1  1.25893e-06  746.027
0.1  1.31826e-06  745.977
0.1  1.38038e-06  745.923
0.1  1.44544e-06  745.864
0.1  1.51356e-06  745.799
0.1  1.58489e-06  745.729
0.1  1.65959e-06  745.653
0.1  1.7378e-06  745.57
0.1  1.8197e-06  745.48
0.1  1.90546e-06  745.382
0.1  1.99526e-06  745.276
0.1  2.0893e-06  745.162
0.1  2.18776e-06  745.037
0.1  2.29087e-06  744.903
0.1  2.39883e-06  744.757
0.1  2.51189e-06  744.601
0.1  2.63027e-06  744.432
0.1  2.75423e-06  744.25
0.1  2.88403e-06  744.055
